Image,Code,Rotation
2057,1,0.04826410434937618
2058,1,0.153172571196685
2059,1,0.18314697947112593
2060,1,0.18314697947112593
2061,1,0.03055658340605275
2062,1,0.00975087331394589
2063,1,0.12695946714176365
2064,1,0.03820922020379924
2065,1,0.10482226548719308
2066,1,0.08367895865649144
2067,1,0.12574282378544346
2068,1,0.08367895865649144
2069,1,0.1992403106198127
2070,1,0.03663779112071974
2071,1,0.038209219603451576
2072,1,0.08367893207984019
2073,1,0.10482227564278694
2074,1,0.04174209573015459
2075,1,0.009750875584056058
2076,1,0.03488705477655529
2077,1,0.18269955752509634
2078,1,0.0836789430267483
2079,1,0.04826410087019594
2080,1,0.10482228579838718
2081,1,0.24958836037725451
2082,1,0.23225104426328694
2083,1,0.20771994245849193
2084,1,0.05267826789983673
2085,1,0.05267826789983673
2086,1,0.12695949496085893
2087,1,0.18269956422387768
2088,1,0.03820921840276261
2089,1,0.041742094130173366
2090,1,0.1575932237714978
2091,1,0.1531726035306596
2092,1,0.19924032817979745
2093,1,0.05676238682144686
2094,1,0.07532381893279087
2095,1,0.08367896492056452
2096,1,0.02661242921857404
2097,1,0.2873037555131308
2098,1,0.2003173864691096
2099,1,0.08367895397365639
2100,1,0.12574281080536914
2101,1,0.025848037943926715
2102,1,0.038209205631769196
2103,1,0.1831469994657012
2104,1,0.1331076287860697
2105,1,0.08367895397365639
2106,1,0.04839527713313816
2107,1,0.10482229595398104
2108,1,0.04537172061617471
2109,1,0.1575932593400671
2110,1,0.183146954268343
2111,1,0.16865806314863968
2112,1,0.13310759624168036
2113,1,0.18269952567794503
2114,1,0.02661242921857404
2115,1,0.1331076377938842
2116,1,0.2495884129938116
2117,1,0.20031734001749874
2118,1,0.0482640875817125
2119,1,0.0567623768889771
2120,1,0.1826995189791573
2121,1,0.1831469994657012
2122,1,0.04839526503012292
2123,1,0.026612429135364424
2124,1,0.2003173806668227
2125,1,0.2873037545594619
2126,1,0.15317259544716438
2127,1,0.183146954268343
2128,1,0.03488702842275193
2129,1,0.0567623768889771
2130,1,0.19924032232647132
2131,1,0.19924032232647132
2132,1,0.05267824426414631
2133,1,0.03488704139547858
2134,1,0.026612429135364424
2135,1,0.15317259544716438
2136,1,0.19924032232647132
2137,1,0.1575932593400671
2138,1,0.026612442604959364
2139,1,0.19924032232647132
2140,1,0.06370293593088244
2141,1,0.1575932593400671
2142,1,0.030556569692388392
2143,1,0.038209205631769196
2144,1,0.05676238842243005
2145,1,0.15317259544716438
2146,1,0.2003173806668227
2147,1,0.15317259544716438
2148,1,0.03820921840276261
2149,1,0.025848037943926715
2150,1,0.045371732926198026
2151,1,0.18269956422387768
2152,1,0.026612442604959364
2153,1,0.026612442604959364
2154,1,0.06370293593088244
2155,1,0.12695949496085893
2156,1,0.23225104426328694
2157,1,0.04839528923615341
2158,1,0.2495883635019673
2159,1,0.23225104835783697
2160,1,0.2495884129938116
2161,1,0.1831469994657012
2162,1,0.025848037943926715
2163,1,0.2003173864691096
2164,1,0.18314696093320562
2165,1,0.1257428201059047
2166,1,0.1257428201059047
2167,1,0.05676238682144686
2168,1,0.08367896492056452
2169,1,0.15317256868334622
2170,1,0.04839528690585322
2171,1,0.04839527480284434
2172,1,0.026612429301790027
2173,1,0.04839527480284434
2174,1,0.05267825329788023
2175,1,0.15317261161414847
2176,1,0.0453717309227471
2177,1,0.025848038202950445
2178,1,0.027192144460646175
2179,1,0.036637776202690826
2180,1,0.041802347105380395
2181,1,0.19924028769149216
2182,1,0.12695947242467157
2183,1,0.05267825329788023
2184,1,0.038209204431080224
2185,1,0.06370292104448684
2186,1,0.034887040578784806
2187,1,0.009750835831575334
2188,1,0.025848024563595664
2189,1,0.045371719614452424
2190,1,0.15759318820293486
2191,1,0.027192144460646175
2192,1,0.05676237368701708
2193,1,0.05267824148003502
2194,1,0.12574278852475926
2195,1,0.04174207999192014
2196,1,0.05267824148003502
2197,1,0.10482227701866122
2198,1,0.08367893834390688
2199,1,0.03663776332593544
2200,1,0.23225100394446793
2201,1,0.0418023345766563
2202,1,0.2873037555131308
2203,1,0.2873037555131308
2204,1,0.03820919226043449
2205,1,0.12695946315164194
2206,1,0.20031734001749874
2207,1,0.041742069053610276
2208,1,0.04537172061617471
2209,1,0.0482640875817125
2210,1,0.009750849082398
2211,1,0.12695946315164194
2212,1,0.2495883635019673
2213,1,0.1257427792242237
2214,1,0.19924028183815967
2215,1,0.10482226686306735
2216,1,0.048395275967994436
2217,1,0.23225104835783697
2218,1,0.12695946315164194
2219,1,0.18269952567794503
2220,1,0.10482226686306735
2221,1,0.08367896492056452
2222,1,0.052678242872093835
2223,1,0.027192131818704147
2224,1,0.1257427792242237
2225,1,0.10482226686306735
2226,1,0.1531726035306596
2227,1,0.04826407545294946
2228,1,0.20031734001749874
2229,1,0.009750849082398
2230,1,0.030556556286028852
2231,1,0.2873037555131308
2232,1,0.04826408642198576
2233,1,0.034887040578784806
2234,1,0.038209204431080224
2235,1,0.15759323169296774
2236,1,0.04174206825362603
2237,1,0.15317256868334622
2238,1,0.038209204431080224
2239,1,0.18269953237672
2240,1,0.05676238522047002
2241,1,0.15759323169296774
2242,1,0.18269953237672
2243,1,0.002086475610076618
2244,1,0.036637776202690826
2245,1,0.12695947242467157
2246,1,0.23225100394446793
2247,1,0.12574278852475926
2248,1,0.027192111903217374
2249,1,0.04839527480284434
2250,1,0.24958836662667996
2251,1,0.13310760524950122
2252,1,0.18314696759805557
2253,1,0.08367893834390688
2254,1,0.03055656923142798
2255,1,0.12695944061546097
2256,1,0.041742091730207875
2257,1,0.041742091730207875
2258,1,0.041802358028096974
2259,1,0.03663778805879676
2260,1,0.28730375742046854
2261,1,0.08615798383832036
2262,1,0.20250204537229377
2263,1,0.26898022803978455
2264,1,0.11249806016078988
2265,1,0.20479103656093292
2266,1,0.03227111025495295
2267,1,0.16722854894933947
2268,1,0.20479103538332383
2269,1,0.1015506468607234
2270,1,0.10155734333975266
2271,1,0.025658024179967386
2272,1,0.025658024179967386
2273,1,0.20250209426199084
2274,1,0.16722854561667488
2275,1,0.08615798128634328
2276,1,0.11249807396934985
2277,1,0.20479103420572112
2278,1,0.24948695728106302
2279,1,0.08531610474967503
2280,1,0.16722854228400397
2281,1,0.08615798128634328
2282,1,0.08531610474967503
2283,1,0.08956457486445654
2284,1,0.07505031182492744
2285,1,0.20479103420572112
2286,1,0.19080806911763742
2287,1,0.032271100215516955
2288,1,0.0256580361686353
2289,1,0.08956457486445654
2290,1,0.0256580011942179
2291,1,0.19080806911763742
2292,1,0.2146880575593885
2293,1,0.1015573293423303
2294,1,0.11249807396934985
2295,1,0.1552668366411698
2296,1,0.1052077315796666
2297,1,0.22564976853146915
2298,1,0.22564976853146915
2299,1,0.075050298640198
2300,1,0.1356815482867416
2301,1,0.09477894410968872
2302,1,0.0647445246556228
2303,1,0.07576490989832387
2304,1,0.025658024179967386
2305,1,0.1552668366411698
2306,1,0.03227108801674316
2307,1,0.11249806087773224
2308,1,0.09477894410968872
2309,1,0.16722854561667488
2310,1,0.0647445246556228
2311,1,0.11249806087773224
2312,1,0.1751138425164131
2313,1,0.2689802335187412
2314,1,0.11249804778610824
2315,1,0.08956457486445654
2316,1,0.16722854561667488
2317,1,0.08531610474967503
2318,1,0.15526683263921195
2319,1,0.17511388941234365
2320,1,0.19080806911763742
2321,1,0.0256580011942179
2322,1,0.06474453759873638
2323,1,0.11106569939897003
2324,1,0.08956455942221599
2325,1,0.02565801318288581
2326,1,0.1052077183678984
2327,1,0.26898023899768514
2328,1,0.08615799459552836
2329,1,0.11106569967270044
2330,1,0.15526682863725408
2331,1,0.17511388652127693
2332,1,0.03227111241429712
2333,1,0.06474455054185
2334,1,0.2047910330281184
2335,1,0.21874248142081257
2336,1,0.26898023899768514
2337,1,0.13568153820873188
2338,1,0.06474451925021682
2339,1,0.21468810855777395
2340,1,0.08956457275496778
2341,1,0.07576493626750871
2342,1,0.10155065973850126
2343,1,0.08531613138612859
2344,1,0.20479103185051567
2345,1,0.11106572599928446
2346,1,0.26898023899768514
2347,1,0.10155734274057725
2348,1,0.06474456889036957
2349,1,0.24339607733538868
2350,1,0.09477895749089617
2351,1,0.24339607733538868
2352,1,0.10155735673799961
2353,1,0.2146881097410042
2354,1,0.03227112245372675
2355,1,0.11106571228853163
2356,1,0.1552668366411698
2357,1,0.16722854561667488
2358,1,0.02565805915437207
2359,1,0.07505032903716102
2360,1,0.07505032903716102
2361,1,0.04419020343430071
2362,1,0.13568150118418668
2363,1,0.21874248211983918
2364,1,0.2689802335187412
2365,1,0.0895645903066971
2366,1,0.10155734333975266
2367,1,0.19080807111067646
2368,1,0.21874248211983918
2369,1,0.07576492701108675
2370,1,0.20479103538332383
2371,1,0.17511389230339763
2372,1,0.10155734333975266
2373,1,0.22564976853146915
2374,1,0.22564976853146915
2375,1,0.03227114469193656
2376,1,0.10520769313610003
2377,1,0.07576494412384326
2378,1,0.03227113249316275
2379,1,0.1110657117410708
2380,1,0.11249807325240753
2381,1,0.20250209688897322
2382,1,0.03227113249316275
2383,1,0.21874253487013257
2384,1,0.07576494412384326
2385,1,0.24339607504885352
2386,1,0.26898028611916
2387,1,0.1908080731037155
2388,1,0.08531613671674053
2389,1,0.10155735733717502
2390,1,0.17511384829854013
2391,1,0.08615797052913528
2392,1,0.06474453006102243
2393,1,0.20479098613866262
2394,1,0.17511389808551836
2395,1,0.08615797052913528
2396,1,0.2146880593342307
2397,1,0.10155064746445112
2398,1,0.17511389808551836
2399,1,0.15526684464508556
